2018-04-18 12:03:27,575 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-04-18 12:03:28,594 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:03:30,540 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-18 12:03:30,560 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-04-18 12:03:30,572 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-04-18 12:03:30,579 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-04-18 12:03:31,525 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:03:39,987 [Worker-20] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-04-18 12:03:40,828 [Worker-20] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.hy:all_parent:0.0.1-SNAPSHOT @ F:\xiangmu\BOS\all_parent\pom.xml.
2018-04-18 12:03:41,584 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:03:43,664 [Worker-20] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.hy:My_bos_crm:0.0.1-SNAPSHOT @ F:\xiangmu\BOS\My_bos_crm\pom.xml.
2018-04-18 12:03:44,480 [Worker-20] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.hy:My_bos_fore:0.0.1-SNAPSHOT @ F:\xiangmu\BOS\My_bos_fore\pom.xml.
2018-04-18 12:03:45,237 [Worker-20] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.hy:My_bos_management_parent:0.0.1-SNAPSHOT @ F:\xiangmu\BOS\My_bos_management_parent\pom.xml.
2018-04-18 12:03:46,123 [Worker-20] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.hy:My_bos_management_dao:0.0.1-SNAPSHOT @ F:\xiangmu\BOS\My_bos_management_parent\My_bos_management_dao\pom.xml.
2018-04-18 12:03:46,946 [Worker-20] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.hy:My_bos_management_domain:0.0.1-SNAPSHOT @ F:\xiangmu\BOS\My_bos_management_parent\My_bos_management_domain\pom.xml.
2018-04-18 12:03:47,693 [Worker-20] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.hy:My_bos_management_service:0.0.1-SNAPSHOT @ F:\xiangmu\BOS\My_bos_management_parent\My_bos_management_service\pom.xml.
2018-04-18 12:03:48,431 [Worker-20] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.hy:My_bos_management_util:0.0.1-SNAPSHOT @ F:\xiangmu\BOS\My_bos_management_parent\My_bos_management_util\pom.xml.
2018-04-18 12:03:49,146 [Worker-20] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.hy:My_bos_management_web:0.0.1-SNAPSHOT @ F:\xiangmu\BOS\My_bos_management_parent\My_bos_management_web\pom.xml.
2018-04-18 12:03:49,899 [Worker-20] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.hy:My_sms:0.0.1-SNAPSHOT @ F:\xiangmu\BOS\all_parent\My_sms\pom.xml.
2018-04-18 12:03:53,620 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:03:57,521 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
2018-04-18 12:04:00,412 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.oracle:ojdbc14:jar:10.2.0.1.0 is missing, no dependency information available
